,track_id,track_name,artist,track_length,track_popularity,track_added,album_id,album_name,total_album_tracks,track_url,album_url,album_release_year
1087,6LQzYkmd8ADbKOOEVDnlG4,Only 1,Ariana Grande,3.2331,58,2023-06-19 13:19:15+00:00,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),15,https://open.spotify.com/track/6LQzYkmd8ADbKOOEVDnlG4,https://open.spotify.com/album/6EVYTRG1drKdO8OnIQBeEj,2014
1088,3hgl7EQwTutSm6PESsB7gZ,You Don't Know Me,Ariana Grande,3.8953333333333333,54,2023-06-19 13:19:15+00:00,6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),15,https://open.spotify.com/track/3hgl7EQwTutSm6PESsB7gZ,https://open.spotify.com/album/6EVYTRG1drKdO8OnIQBeEj,2014
1089,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,"The Chainsmokers, Daya",3.4728833333333333,83,2023-06-19 13:19:15+00:00,2SByipSK8eZ2pasaIwwzhf,Don't Let Me Down,1,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK,https://open.spotify.com/album/2SByipSK8eZ2pasaIwwzhf,2016
1090,10UDQ7qyclibQZeA8W9oH0,James Joint,Rihanna,1.2013333333333334,0,2023-06-19 13:19:15+00:00,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),16,https://open.spotify.com/track/10UDQ7qyclibQZeA8W9oH0,https://open.spotify.com/album/19O3rXe4nDu9YDcc2tOQVn,2016
1091,4m6D70k5xMmCDCB19u7Bi0,Work,"Rihanna, Drake",3.6553333333333335,0,2023-06-19 13:19:15+00:00,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),16,https://open.spotify.com/track/4m6D70k5xMmCDCB19u7Bi0,https://open.spotify.com/album/19O3rXe4nDu9YDcc2tOQVn,2016
1092,5I4ugX74O2xadBXW6BYrAQ,Desperado,Rihanna,3.1077666666666666,0,2023-06-19 13:19:15+00:00,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),16,https://open.spotify.com/track/5I4ugX74O2xadBXW6BYrAQ,https://open.spotify.com/album/19O3rXe4nDu9YDcc2tOQVn,2016
1093,6XMmChMU62XILB1evGYwTw,Woo,Rihanna,3.926433333333333,0,2023-06-19 13:19:15+00:00,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),16,https://open.spotify.com/track/6XMmChMU62XILB1evGYwTw,https://open.spotify.com/album/19O3rXe4nDu9YDcc2tOQVn,2016
1094,4DoQqJvURKxrPjcskj0IwI,Needed Me,Rihanna,3.1933333333333334,0,2023-06-19 13:19:15+00:00,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),16,https://open.spotify.com/track/4DoQqJvURKxrPjcskj0IwI,https://open.spotify.com/album/19O3rXe4nDu9YDcc2tOQVn,2016
1095,3LRiQ984MtAuGKbzH4QSsE,"Yeah, I Said It",Rihanna,2.218,0,2023-06-19 13:19:15+00:00,19O3rXe4nDu9YDcc2tOQVn,ANTI (Deluxe),16,https://open.spotify.com/track/3LRiQ984MtAuGKbzH4QSsE,https://open.spotify.com/album/19O3rXe4nDu9YDcc2tOQVn,2016
1096,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",3.6348833333333332,88,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1097,4NirETfurhjh8U9Y1l5U1S,Animal City,Shakira,3.2584333333333335,41,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/4NirETfurhjh8U9Y1l5U1S,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1098,433JymbpWnRMHXzp1oTRP7,Don't Bother,Shakira,4.283766666666667,54,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/433JymbpWnRMHXzp1oTRP7,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1099,4ng0dNET7TNV2RMjVB65m6,Dreams for Plans,Shakira,4.046,39,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/4ng0dNET7TNV2RMjVB65m6,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1100,4DOamGN0O3Z7mRP8EVTw4f,Hey You,Shakira,4.166,38,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/4DOamGN0O3Z7mRP8EVTw4f,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1101,42JOtajDAVadoj1x84l2Wg,Your Embrace,Shakira,3.54955,37,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/42JOtajDAVadoj1x84l2Wg,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1102,6IkZCUzTNVdBpIixdippHA,Costume Makes the Clown,Shakira,3.2022166666666667,37,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/6IkZCUzTNVdBpIixdippHA,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1103,4lbUTqZIk42k2R6upLKAu6,Something,Shakira,4.362216666666667,37,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/4lbUTqZIk42k2R6upLKAu6,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1104,0RoXTnhkLvbUR4dSsY3O0f,Timor,Shakira,3.5406666666666666,37,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/0RoXTnhkLvbUR4dSsY3O0f,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1105,6UwBdW2wlO9ikUD3LU8GF3,La Tortura (feat. Alejandro Sanz) - Alternate Version,"Shakira, Alejandro Sanz",3.5573333333333332,51,2023-06-19 13:19:15+00:00,5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",13,https://open.spotify.com/track/6UwBdW2wlO9ikUD3LU8GF3,https://open.spotify.com/album/5ppnlEoj4HdRRdRihnY3jU,2005
1106,2yFHI5ERjoReScppa59E5F,Les échardes,Charlotte Cardin,2.4675166666666666,0,2023-06-19 13:19:15+00:00,5O7mvRieGiLS7XkZVk4Dmr,Les échardes,1,https://open.spotify.com/track/2yFHI5ERjoReScppa59E5F,https://open.spotify.com/album/5O7mvRieGiLS7XkZVk4Dmr,2015
1107,6ipl7Aq0bA2Q8768FZRZo8,Goddess,Cappa,3.24865,0,2023-06-19 13:19:15+00:00,6xepa0nq0wuPnpf9wAAPJR,Goddess,1,https://open.spotify.com/track/6ipl7Aq0bA2Q8768FZRZo8,https://open.spotify.com/album/6xepa0nq0wuPnpf9wAAPJR,2015
1108,6ahsr3DOeGRj9hnsCRjwRY,Other Girls,Cappa,3.5221666666666667,19,2023-06-19 13:19:15+00:00,3qRQ8kWvoEZiloo1t72DJq,Other Girls,1,https://open.spotify.com/track/6ahsr3DOeGRj9hnsCRjwRY,https://open.spotify.com/album/3qRQ8kWvoEZiloo1t72DJq,2015
1109,1dMBX3G5VAZFsF60BEHfLs,I'm Good,Cappa,3.5342166666666666,12,2023-06-19 13:19:15+00:00,2VzPVkXG8U2s139P4HSUgF,I'm Good,1,https://open.spotify.com/track/1dMBX3G5VAZFsF60BEHfLs,https://open.spotify.com/album/2VzPVkXG8U2s139P4HSUgF,2016
1110,5lrVlyk2XYHwR8XTqXcw85,Drop,Chloe x Halle,3.193766666666667,0,2023-06-19 13:19:15+00:00,3aXcK2pzTDJg2dwD1rLZdI,Drop,1,https://open.spotify.com/track/5lrVlyk2XYHwR8XTqXcw85,https://open.spotify.com/album/3aXcK2pzTDJg2dwD1rLZdI,2016
1111,0AaEBggJ1lE3Q6hyOaC1aw,Guitar,"Bibi Bourelly, Jean-Paul Bourelly",3.152,20,2023-06-19 13:19:15+00:00,50EZ6SUD73e4pJrS1zIl9S,Free The Real (Pt. #1),5,https://open.spotify.com/track/0AaEBggJ1lE3Q6hyOaC1aw,https://open.spotify.com/album/50EZ6SUD73e4pJrS1zIl9S,2016
1112,7JGKgrQOPfhxnTkHtBAfg8,Ego,Bibi Bourelly,3.4271,0,2023-06-19 13:19:15+00:00,6LCCzqLfkbVcHDQa0A9ryj,Ego,1,https://open.spotify.com/track/7JGKgrQOPfhxnTkHtBAfg8,https://open.spotify.com/album/6LCCzqLfkbVcHDQa0A9ryj,2015
1113,1bk5alr43agmr6GP3PCTUC,GQ,Lola Coca,2.7153833333333335,37,2023-06-19 13:19:15+00:00,5iHgmc7LSiTXBfgrAUd6zu,GQ - Single,1,https://open.spotify.com/track/1bk5alr43agmr6GP3PCTUC,https://open.spotify.com/album/5iHgmc7LSiTXBfgrAUd6zu,2016
1114,08bhA1FcwVfyE6RBwdsMFP,Put My Hands On You,"DEAN, Anderson .Paak",3.4862166666666665,51,2023-06-19 13:19:15+00:00,4uurVuYPqe3UwBkFSwOuR4,Put My Hands On You,1,https://open.spotify.com/track/08bhA1FcwVfyE6RBwdsMFP,https://open.spotify.com/album/4uurVuYPqe3UwBkFSwOuR4,2015
1115,0AEUWVV6Ah46ikNQAEwBZl,Bad Girlfriend,Lola Coca,3.09825,16,2023-06-19 13:19:15+00:00,0tvxtvNhq7YrzhK0z98okB,Bad Girlfriend,2,https://open.spotify.com/track/0AEUWVV6Ah46ikNQAEwBZl,https://open.spotify.com/album/0tvxtvNhq7YrzhK0z98okB,2015
1116,42b1FVQDkHubJyMeqUD3uY,Red Blooded Woman,Kylie Minogue,4.327333333333334,16,2023-06-19 13:19:15+00:00,3fteFdt9UYkGhTtUBMhZ0h,Boombox,31,https://open.spotify.com/track/42b1FVQDkHubJyMeqUD3uY,https://open.spotify.com/album/3fteFdt9UYkGhTtUBMhZ0h,2008
1117,6J4wbUHYTLFzwPBfCjCYyN,Bells,V V Brown,2.1699333333333333,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/6J4wbUHYTLFzwPBfCjCYyN,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1118,45lMy4c2TZB3wFbftOAZ9b,Fractured,V V Brown,3.2777666666666665,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/45lMy4c2TZB3wFbftOAZ9b,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1119,44cjryXJ1clftbAkrlcEwK,Instincts,V V Brown,2.12295,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/44cjryXJ1clftbAkrlcEwK,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1120,7JFl7GeZcJHAqh8fJIHpme,Money Sex Power,V V Brown,2.6620333333333335,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/7JFl7GeZcJHAqh8fJIHpme,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1121,0ZNlcyr8r02eaRdzaLFygD,Ultraviolet,V V Brown,4.268383333333333,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/0ZNlcyr8r02eaRdzaLFygD,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1122,7FW8EFZNRGvsbGQjdlV5eK,Violet,V V Brown,0.7118833333333333,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/7FW8EFZNRGvsbGQjdlV5eK,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1123,2sZaIx55EblT8bwVqDhnbx,Space to Breathe,V V Brown,3.7593833333333335,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/2sZaIx55EblT8bwVqDhnbx,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1124,7e1LqkvPWQeypQDLCyfIHJ,Flatline,V V Brown,3.6038166666666664,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/7e1LqkvPWQeypQDLCyfIHJ,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1125,4VEKfNNNc4RBL1WjNYNf0X,Talk About This,V V Brown,3.1628,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/4VEKfNNNc4RBL1WjNYNf0X,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1126,4RglC1e2bMpr7bvegY5nmQ,Will You Wait,V V Brown,4.467666666666666,0,2023-06-19 13:19:15+00:00,1CVz0OisrktotrVAEZBC8r,Glitch,13,https://open.spotify.com/track/4RglC1e2bMpr7bvegY5nmQ,https://open.spotify.com/album/1CVz0OisrktotrVAEZBC8r,2015
1127,4oHkmDMdEHbd0f1xWqyFC7,Mad House,Rihanna,1.5746666666666667,41,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/4oHkmDMdEHbd0f1xWqyFC7,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1128,59QZX1c9i8Sn1hdVEF6IUi,Wait Your Turn,Rihanna,3.776,44,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/59QZX1c9i8Sn1hdVEF6IUi,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1129,3YJkAQNEhmCZGLdmPsu6Ye,Hard,"Rihanna, Jeezy",4.176666666666667,57,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/3YJkAQNEhmCZGLdmPsu6Ye,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1130,6Wiyd7AsRdXvXGrxNkbqQ1,Stupid In Love,Rihanna,4.024,48,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/6Wiyd7AsRdXvXGrxNkbqQ1,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1131,5rXDTihGQ3TkYE3pmraAmH,ROCKSTAR 101,"Rihanna, Slash",3.98155,52,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/5rXDTihGQ3TkYE3pmraAmH,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1132,2igOUypyg58AbiUPgrlPNN,Fire Bomb,Rihanna,4.296433333333334,43,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/2igOUypyg58AbiUPgrlPNN,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1133,60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,3.715333333333333,81,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/60jzFy6Nn4M0iD1d94oteF,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1134,4iywo4hJoh7MxFdMLFqYhN,Photographs,"Rihanna, will.i.am",4.772666666666667,46,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/4iywo4hJoh7MxFdMLFqYhN,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1135,0gzpfUezy3wdktjC2SD1FY,G4L,Rihanna,3.9966666666666666,41,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/0gzpfUezy3wdktjC2SD1FY,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1136,4YYHgF9dWyVSor0GtrBzdf,Te Amo,Rihanna,3.4737666666666667,73,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/4YYHgF9dWyVSor0GtrBzdf,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1137,4MMOt2JI6OjKL9RPT97krd,Cold Case Love,Rihanna,6.075333333333333,45,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/4MMOt2JI6OjKL9RPT97krd,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1138,0llmtI6cBL8SomPTzAjtZ4,The Last Song,Rihanna,4.26955,39,2023-06-19 13:19:15+00:00,7uGmyYwDFJbSc1xs4hkEs2,Rated R,13,https://open.spotify.com/track/0llmtI6cBL8SomPTzAjtZ4,https://open.spotify.com/album/7uGmyYwDFJbSc1xs4hkEs2,2009
1139,2ZCTP54O2dMSbVrdsg60to,Barbie Girl,Aqua,3.2506666666666666,0,2023-06-19 13:19:15+00:00,2vb252Haz9iX4iOd7vP8kX,Greatest Hits,19,https://open.spotify.com/track/2ZCTP54O2dMSbVrdsg60to,https://open.spotify.com/album/2vb252Haz9iX4iOd7vP8kX,2009
1140,5Rh6RgQcDb8Zb0JoNtNRti,Who Can You Trust,Ivy Levan,4.714883333333334,0,2023-06-19 13:19:15+00:00,6XSNJYZ0CUZklcL8y5pnot,Spy (Original Score Album),22,https://open.spotify.com/track/5Rh6RgQcDb8Zb0JoNtNRti,https://open.spotify.com/album/6XSNJYZ0CUZklcL8y5pnot,2015
1141,4cDvCd4mmOtM9zZTvGIKEI,1 Thing (feat. Eve) (feat. Eve),"Amerie, Eve",4.30865,46,2023-06-19 13:19:15+00:00,2PFK4dMZkqUQfxfSrK8WMf,Touch,13,https://open.spotify.com/track/4cDvCd4mmOtM9zZTvGIKEI,https://open.spotify.com/album/2PFK4dMZkqUQfxfSrK8WMf,2005
1142,43YLcCQ7y4I6Po4acyAYe6,Crown,Sammus,4.922133333333333,0,2023-06-19 13:19:15+00:00,5CiFVZ6mUGM61gRRpC4fjl,Another M,7,https://open.spotify.com/track/43YLcCQ7y4I6Po4acyAYe6,https://open.spotify.com/album/5CiFVZ6mUGM61gRRpC4fjl,2014
1143,2U9Pq973Qgpr1JLOC1KL62,Black Mags,The Cool Kids,3.186,0,2023-06-19 13:19:15+00:00,1cdPv41uedeY1U3IUnBQqW,The Bake Sale (Radio Version),10,https://open.spotify.com/track/2U9Pq973Qgpr1JLOC1KL62,https://open.spotify.com/album/1cdPv41uedeY1U3IUnBQqW,2008
1144,1640EvJmOr0kiryFyjPb0o,Cassie,Flyleaf,2.96555,0,2023-06-19 13:19:15+00:00,0XvHcGX9MJXt9Cx1Iml7WS,Flyleaf (Re-Release),16,https://open.spotify.com/track/1640EvJmOr0kiryFyjPb0o,https://open.spotify.com/album/0XvHcGX9MJXt9Cx1Iml7WS,2005
1145,2YA7l0SaNtNtazsQg7KM8t,Be Alright,Ariana Grande,2.9548833333333335,0,2023-06-19 13:19:15+00:00,3AvClIRzQBYRAdoiQlfVYc,Be Alright,1,https://open.spotify.com/track/2YA7l0SaNtNtazsQg7KM8t,https://open.spotify.com/album/3AvClIRzQBYRAdoiQlfVYc,2016
1146,6l7mnrTeO2UQ8cqZjaJne8,Galactic Love,Action Bronson,2.45925,37,2023-06-19 13:19:15+00:00,7ijgeLAW3W3vZ9jf6tozFq,Mr. Wonderful,13,https://open.spotify.com/track/6l7mnrTeO2UQ8cqZjaJne8,https://open.spotify.com/album/7ijgeLAW3W3vZ9jf6tozFq,2015
1147,1B35Jmel5cYf0nUJBW3lln,The Passage - Live from Prague,Action Bronson,3.6292833333333334,33,2023-06-19 13:19:15+00:00,7ijgeLAW3W3vZ9jf6tozFq,Mr. Wonderful,13,https://open.spotify.com/track/1B35Jmel5cYf0nUJBW3lln,https://open.spotify.com/album/7ijgeLAW3W3vZ9jf6tozFq,2015
1148,4AH8GJVosfrbfhe5NVTAnx,Easy Rider,Action Bronson,4.3216833333333335,54,2023-06-19 13:19:15+00:00,7ijgeLAW3W3vZ9jf6tozFq,Mr. Wonderful,13,https://open.spotify.com/track/4AH8GJVosfrbfhe5NVTAnx,https://open.spotify.com/album/7ijgeLAW3W3vZ9jf6tozFq,2015
1149,7AIVTgrRcdUW8QBsqNQ33z,El Aguante,Calle 13,4.812433333333333,61,2023-06-19 13:19:15+00:00,1gDqOyL8NmU2LQPtFutRng,MultiViral,15,https://open.spotify.com/track/7AIVTgrRcdUW8QBsqNQ33z,https://open.spotify.com/album/1gDqOyL8NmU2LQPtFutRng,2014
1150,7ckvVKGsjpA2yCKOoL1Vuy,The Wedding - 2003 Remaster,David Bowie,5.073333333333333,27,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/7ckvVKGsjpA2yCKOoL1Vuy,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1151,71zn1CfNgeywCKzht5eBLU,You've Been Around - 2003 Remaster,David Bowie,4.743766666666667,27,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/71zn1CfNgeywCKzht5eBLU,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1152,7s6KB9xXNfEEcYQqLZCkFW,I Feel Free - 2003 Remaster,David Bowie,4.832666666666666,26,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/7s6KB9xXNfEEcYQqLZCkFW,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1153,57epoi5Tab9SB8L5bdZBRF,Black Tie White Noise - 2003 Remaster,David Bowie,4.907333333333334,29,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/57epoi5Tab9SB8L5bdZBRF,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1154,5nGuwdPZAuTN3DMS7yVViz,Jump They Say - 2003 Remaster,David Bowie,4.4222166666666665,34,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/5nGuwdPZAuTN3DMS7yVViz,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1155,3M9uXbTaq2goaqx2blp5x7,Nite Flights - 2003 Remaster,David Bowie,4.608883333333333,28,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/3M9uXbTaq2goaqx2blp5x7,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1156,6uDrYWobFhjdGbtFRhhU9C,Miracle Goodnight - 2003 Remaster,David Bowie,4.263333333333334,28,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/6uDrYWobFhjdGbtFRhhU9C,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1157,29lz1SLNx6e2O2bPu2zg6u,Don't Let Me Down and Down - 2003 Remaster,David Bowie,4.914433333333333,26,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/29lz1SLNx6e2O2bPu2zg6u,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1158,18VPKagBRscACMd5RX4r6V,Looking for Lester - 2003 Remaster,David Bowie,5.624,23,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/18VPKagBRscACMd5RX4r6V,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1159,6mIsWMEZLSH2wPIP8S18wZ,I Know It's Gonna Happen Someday - 2003 Remaster,David Bowie,4.084433333333333,26,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/6mIsWMEZLSH2wPIP8S18wZ,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1160,0PUmT62MdJwmVf4sUjbHFW,The Wedding Song - 2003 Remaster,David Bowie,4.512216666666666,29,2023-06-19 13:19:15+00:00,1yFItZkb7DBAkQ5RB8OJv9,Black Tie White Noise,12,https://open.spotify.com/track/0PUmT62MdJwmVf4sUjbHFW,https://open.spotify.com/album/1yFItZkb7DBAkQ5RB8OJv9,1993
1161,6wQ164jy0hMA6RiyKknkQl,Day in Day Out - Single Version,David Bowie,4.205983333333333,0,2023-06-19 13:19:15+00:00,2qpGtrtpFA3WtJIuGKQioh,Never Let Me Down,10,https://open.spotify.com/track/6wQ164jy0hMA6RiyKknkQl,https://open.spotify.com/album/2qpGtrtpFA3WtJIuGKQioh,1987
1162,58HRiPyJSWryB8w5bIjE2p,Time Will Crawl,David Bowie,4.31,0,2023-06-19 13:19:15+00:00,2qpGtrtpFA3WtJIuGKQioh,Never Let Me Down,10,https://open.spotify.com/track/58HRiPyJSWryB8w5bIjE2p,https://open.spotify.com/album/2qpGtrtpFA3WtJIuGKQioh,1987
1163,2s3cGYLEqyRMrt1qvuG5X7,Beat Of Your Drum,David Bowie,4.542,0,2023-06-19 13:19:15+00:00,2qpGtrtpFA3WtJIuGKQioh,Never Let Me Down,10,https://open.spotify.com/track/2s3cGYLEqyRMrt1qvuG5X7,https://open.spotify.com/album/2qpGtrtpFA3WtJIuGKQioh,1987
1164,5EzNXRmA4Ly5Qez02juPmI,Never Let Me Down,David Bowie,4.074433333333333,0,2023-06-19 13:19:15+00:00,2qpGtrtpFA3WtJIuGKQioh,Never Let Me Down,10,https://open.spotify.com/track/5EzNXRmA4Ly5Qez02juPmI,https://open.spotify.com/album/2qpGtrtpFA3WtJIuGKQioh,1987
1165,4QSYOJPewMsUs4UPslNxNK,Zeroes,David Bowie,5.774216666666667,0,2023-06-19 13:19:15+00:00,2qpGtrtpFA3WtJIuGKQioh,Never Let Me Down,10,https://open.spotify.com/track/4QSYOJPewMsUs4UPslNxNK,https://open.spotify.com/album/2qpGtrtpFA3WtJIuGKQioh,1987
1166,4LYtIEYobvWfMFDorwXDAB,Glass Spider,David Bowie,4.960883333333333,0,2023-06-19 13:19:15+00:00,2qpGtrtpFA3WtJIuGKQioh,Never Let Me Down,10,https://open.spotify.com/track/4LYtIEYobvWfMFDorwXDAB,https://open.spotify.com/album/2qpGtrtpFA3WtJIuGKQioh,1987
